row_id,date,country,store,product,num sold
21453,4/6/2018,Sweden,KaggleRama,Mug,555
21454,4/6/2018,Sweden,KaggleRama,Hat,1223
21455,4/6/2018,Sweden,KaggleRama,Sticker,294
21456,4/7/2018,Finland,KaggleMart,Mug,321
21457,4/7/2018,Finland,KaggleMart,Hat,758
21458,4/7/2018,Finland,KaggleMart,Sticker,181
21459,4/7/2018,Finland,KaggleRama,Mug,595
21460,4/7/2018,Finland,KaggleRama,Hat,1183
21461,4/7/2018,Finland,KaggleRama,Sticker,280
21462,4/7/2018,Norway,KaggleMart,Mug,593
21463,4/7/2018,Norway,KaggleMart,Hat,1180
21464,4/7/2018,Norway,KaggleMart,Sticker,292
21465,4/7/2018,Norway,KaggleRama,Mug,947
21466,4/7/2018,Norway,KaggleRama,Hat,2124
21467,4/7/2018,Norway,KaggleRama,Sticker,495
21468,4/7/2018,Sweden,KaggleMart,Mug,371
21469,4/7/2018,Sweden,KaggleMart,Hat,773
21470,4/7/2018,Sweden,KaggleMart,Sticker,192
21471,4/7/2018,Sweden,KaggleRama,Mug,670
21472,4/7/2018,Sweden,KaggleRama,Hat,1462
21473,4/7/2018,Sweden,KaggleRama,Sticker,309
21474,4/8/2018,Finland,KaggleMart,Mug,313
21475,4/8/2018,Finland,KaggleMart,Hat,648
21476,4/8/2018,Finland,KaggleMart,Sticker,145
21477,4/8/2018,Finland,KaggleRama,Mug,560
21478,4/8/2018,Finland,KaggleRama,Hat,1109
21479,4/8/2018,Finland,KaggleRama,Sticker,293
21480,4/8/2018,Norway,KaggleMart,Mug,455
21481,4/8/2018,Norway,KaggleMart,Hat,1041
21482,4/8/2018,Norway,KaggleMart,Sticker,249
21483,4/8/2018,Norway,KaggleRama,Mug,831
21484,4/8/2018,Norway,KaggleRama,Hat,1830
21485,4/8/2018,Norway,KaggleRama,Sticker,434
21486,4/8/2018,Sweden,KaggleMart,Mug,304
21487,4/8/2018,Sweden,KaggleMart,Hat,737
21488,4/8/2018,Sweden,KaggleMart,Sticker,175
21489,4/8/2018,Sweden,KaggleRama,Mug,620
21490,4/8/2018,Sweden,KaggleRama,Hat,1336
21491,4/8/2018,Sweden,KaggleRama,Sticker,304
21492,4/9/2018,Finland,KaggleMart,Mug,236
21493,4/9/2018,Finland,KaggleMart,Hat,463
21494,4/9/2018,Finland,KaggleMart,Sticker,117
21495,4/9/2018,Finland,KaggleRama,Mug,367
21496,4/9/2018,Finland,KaggleRama,Hat,840
21497,4/9/2018,Finland,KaggleRama,Sticker,191
21498,4/9/2018,Norway,KaggleMart,Mug,381
21499,4/9/2018,Norway,KaggleMart,Hat,820
21500,4/9/2018,Norway,KaggleMart,Sticker,188
21501,4/9/2018,Norway,KaggleRama,Mug,659
21502,4/9/2018,Norway,KaggleRama,Hat,1356
21503,4/9/2018,Norway,KaggleRama,Sticker,338
21504,4/9/2018,Sweden,KaggleMart,Mug,256
21505,4/9/2018,Sweden,KaggleMart,Hat,532
21506,4/9/2018,Sweden,KaggleMart,Sticker,124
21507,4/9/2018,Sweden,KaggleRama,Mug,420
21508,4/9/2018,Sweden,KaggleRama,Hat,948
21509,4/9/2018,Sweden,KaggleRama,Sticker,210
21510,4/10/2018,Finland,KaggleMart,Mug,200
21511,4/10/2018,Finland,KaggleMart,Hat,451
21512,4/10/2018,Finland,KaggleMart,Sticker,107
21513,4/10/2018,Finland,KaggleRama,Mug,382
21514,4/10/2018,Finland,KaggleRama,Hat,842
21515,4/10/2018,Finland,KaggleRama,Sticker,188
21516,4/10/2018,Norway,KaggleMart,Mug,332
21517,4/10/2018,Norway,KaggleMart,Hat,735
21518,4/10/2018,Norway,KaggleMart,Sticker,177
21519,4/10/2018,Norway,KaggleRama,Mug,583
21520,4/10/2018,Norway,KaggleRama,Hat,1306
21521,4/10/2018,Norway,KaggleRama,Sticker,301
21522,4/10/2018,Sweden,KaggleMart,Mug,236
21523,4/10/2018,Sweden,KaggleMart,Hat,517
21524,4/10/2018,Sweden,KaggleMart,Sticker,121
21525,4/10/2018,Sweden,KaggleRama,Mug,436
21526,4/10/2018,Sweden,KaggleRama,Hat,855
21527,4/10/2018,Sweden,KaggleRama,Sticker,208
21528,4/11/2018,Finland,KaggleMart,Mug,218
21529,4/11/2018,Finland,KaggleMart,Hat,441
21530,4/11/2018,Finland,KaggleMart,Sticker,101
21531,4/11/2018,Finland,KaggleRama,Mug,369
21532,4/11/2018,Finland,KaggleRama,Hat,843
21533,4/11/2018,Finland,KaggleRama,Sticker,183
21534,4/11/2018,Norway,KaggleMart,Mug,316
21535,4/11/2018,Norway,KaggleMart,Hat,742
21536,4/11/2018,Norway,KaggleMart,Sticker,170
21537,4/11/2018,Norway,KaggleRama,Mug,599
21538,4/11/2018,Norway,KaggleRama,Hat,1259
21539,4/11/2018,Norway,KaggleRama,Sticker,295
21540,4/11/2018,Sweden,KaggleMart,Mug,218
21541,4/11/2018,Sweden,KaggleMart,Hat,465
21542,4/11/2018,Sweden,KaggleMart,Sticker,116
21543,4/11/2018,Sweden,KaggleRama,Mug,397
21544,4/11/2018,Sweden,KaggleRama,Hat,877
21545,4/11/2018,Sweden,KaggleRama,Sticker,197
21546,4/12/2018,Finland,KaggleMart,Mug,186
21547,4/12/2018,Finland,KaggleMart,Hat,447
21548,4/12/2018,Finland,KaggleMart,Sticker,116
21549,4/12/2018,Finland,KaggleRama,Mug,316
21550,4/12/2018,Finland,KaggleRama,Hat,756
21551,4/12/2018,Finland,KaggleRama,Sticker,172
21552,4/12/2018,Norway,KaggleMart,Mug,312
21553,4/12/2018,Norway,KaggleMart,Hat,723
21554,4/12/2018,Norway,KaggleMart,Sticker,159
21555,4/12/2018,Norway,KaggleRama,Mug,564
21556,4/12/2018,Norway,KaggleRama,Hat,1171
21557,4/12/2018,Norway,KaggleRama,Sticker,302
21558,4/12/2018,Sweden,KaggleMart,Mug,201
21559,4/12/2018,Sweden,KaggleMart,Hat,490
21560,4/12/2018,Sweden,KaggleMart,Sticker,108
21561,4/12/2018,Sweden,KaggleRama,Mug,363
21562,4/12/2018,Sweden,KaggleRama,Hat,797
21563,4/12/2018,Sweden,KaggleRama,Sticker,202
21564,4/13/2018,Finland,KaggleMart,Mug,203
21565,4/13/2018,Finland,KaggleMart,Hat,447
21566,4/13/2018,Finland,KaggleMart,Sticker,99
21567,4/13/2018,Finland,KaggleRama,Mug,357
21568,4/13/2018,Finland,KaggleRama,Hat,830
21569,4/13/2018,Finland,KaggleRama,Sticker,181
21570,4/13/2018,Norway,KaggleMart,Mug,298
21571,4/13/2018,Norway,KaggleMart,Hat,819
21572,4/13/2018,Norway,KaggleMart,Sticker,188
21573,4/13/2018,Norway,KaggleRama,Mug,573
21574,4/13/2018,Norway,KaggleRama,Hat,1199
21575,4/13/2018,Norway,KaggleRama,Sticker,301
21576,4/13/2018,Sweden,KaggleMart,Mug,215
21577,4/13/2018,Sweden,KaggleMart,Hat,464
21578,4/13/2018,Sweden,KaggleMart,Sticker,110
21579,4/13/2018,Sweden,KaggleRama,Mug,377
21580,4/13/2018,Sweden,KaggleRama,Hat,902
21581,4/13/2018,Sweden,KaggleRama,Sticker,207
21582,4/14/2018,Finland,KaggleMart,Mug,226
21583,4/14/2018,Finland,KaggleMart,Hat,561
21584,4/14/2018,Finland,KaggleMart,Sticker,134
21585,4/14/2018,Finland,KaggleRama,Mug,408
21586,4/14/2018,Finland,KaggleRama,Hat,927
21587,4/14/2018,Finland,KaggleRama,Sticker,220
21588,4/14/2018,Norway,KaggleMart,Mug,435
21589,4/14/2018,Norway,KaggleMart,Hat,863
21590,4/14/2018,Norway,KaggleMart,Sticker,216
21591,4/14/2018,Norway,KaggleRama,Mug,625
21592,4/14/2018,Norway,KaggleRama,Hat,1628
21593,4/14/2018,Norway,KaggleRama,Sticker,381
21594,4/14/2018,Sweden,KaggleMart,Mug,239
21595,4/14/2018,Sweden,KaggleMart,Hat,595
21596,4/14/2018,Sweden,KaggleMart,Sticker,146
21597,4/14/2018,Sweden,KaggleRama,Mug,489
21598,4/14/2018,Sweden,KaggleRama,Hat,1025
21599,4/14/2018,Sweden,KaggleRama,Sticker,267
21600,4/15/2018,Finland,KaggleMart,Mug,236
21601,4/15/2018,Finland,KaggleMart,Hat,546
21602,4/15/2018,Finland,KaggleMart,Sticker,128
21603,4/15/2018,Finland,KaggleRama,Mug,404
21604,4/15/2018,Finland,KaggleRama,Hat,939
21605,4/15/2018,Finland,KaggleRama,Sticker,215
21606,4/15/2018,Norway,KaggleMart,Mug,409
21607,4/15/2018,Norway,KaggleMart,Hat,891
21608,4/15/2018,Norway,KaggleMart,Sticker,211
21609,4/15/2018,Norway,KaggleRama,Mug,670
21610,4/15/2018,Norway,KaggleRama,Hat,1532
21611,4/15/2018,Norway,KaggleRama,Sticker,365
21612,4/15/2018,Sweden,KaggleMart,Mug,249
21613,4/15/2018,Sweden,KaggleMart,Hat,583
21614,4/15/2018,Sweden,KaggleMart,Sticker,135
21615,4/15/2018,Sweden,KaggleRama,Mug,455
21616,4/15/2018,Sweden,KaggleRama,Hat,1050
21617,4/15/2018,Sweden,KaggleRama,Sticker,251
21618,4/16/2018,Finland,KaggleMart,Mug,197
21619,4/16/2018,Finland,KaggleMart,Hat,448
21620,4/16/2018,Finland,KaggleMart,Sticker,96
21621,4/16/2018,Finland,KaggleRama,Mug,349
21622,4/16/2018,Finland,KaggleRama,Hat,722
21623,4/16/2018,Finland,KaggleRama,Sticker,192
21624,4/16/2018,Norway,KaggleMart,Mug,336
21625,4/16/2018,Norway,KaggleMart,Hat,683
21626,4/16/2018,Norway,KaggleMart,Sticker,169
21627,4/16/2018,Norway,KaggleRama,Mug,587
21628,4/16/2018,Norway,KaggleRama,Hat,1241
21629,4/16/2018,Norway,KaggleRama,Sticker,325
21630,4/16/2018,Sweden,KaggleMart,Mug,220
21631,4/16/2018,Sweden,KaggleMart,Hat,448
21632,4/16/2018,Sweden,KaggleMart,Sticker,110
21633,4/16/2018,Sweden,KaggleRama,Mug,378
21634,4/16/2018,Sweden,KaggleRama,Hat,838
21635,4/16/2018,Sweden,KaggleRama,Sticker,189
21636,4/17/2018,Finland,KaggleMart,Mug,196
21637,4/17/2018,Finland,KaggleMart,Hat,413
21638,4/17/2018,Finland,KaggleMart,Sticker,108
21639,4/17/2018,Finland,KaggleRama,Mug,332
21640,4/17/2018,Finland,KaggleRama,Hat,723
21641,4/17/2018,Finland,KaggleRama,Sticker,188
21642,4/17/2018,Norway,KaggleMart,Mug,326
21643,4/17/2018,Norway,KaggleMart,Hat,766
21644,4/17/2018,Norway,KaggleMart,Sticker,176
21645,4/17/2018,Norway,KaggleRama,Mug,576
21646,4/17/2018,Norway,KaggleRama,Hat,1227
21647,4/17/2018,Norway,KaggleRama,Sticker,296
21648,4/17/2018,Sweden,KaggleMart,Mug,201
21649,4/17/2018,Sweden,KaggleMart,Hat,466
21650,4/17/2018,Sweden,KaggleMart,Sticker,112
21651,4/17/2018,Sweden,KaggleRama,Mug,379
21652,4/17/2018,Sweden,KaggleRama,Hat,829
21653,4/17/2018,Sweden,KaggleRama,Sticker,174
21654,4/18/2018,Finland,KaggleMart,Mug,197
21655,4/18/2018,Finland,KaggleMart,Hat,427
21656,4/18/2018,Finland,KaggleMart,Sticker,95
21657,4/18/2018,Finland,KaggleRama,Mug,334
21658,4/18/2018,Finland,KaggleRama,Hat,806
21659,4/18/2018,Finland,KaggleRama,Sticker,182
21660,4/18/2018,Norway,KaggleMart,Mug,347
21661,4/18/2018,Norway,KaggleMart,Hat,728
21662,4/18/2018,Norway,KaggleMart,Sticker,165
21663,4/18/2018,Norway,KaggleRama,Mug,583
21664,4/18/2018,Norway,KaggleRama,Hat,1230
21665,4/18/2018,Norway,KaggleRama,Sticker,285
21666,4/18/2018,Sweden,KaggleMart,Mug,222
21667,4/18/2018,Sweden,KaggleMart,Hat,485
21668,4/18/2018,Sweden,KaggleMart,Sticker,113
21669,4/18/2018,Sweden,KaggleRama,Mug,329
21670,4/18/2018,Sweden,KaggleRama,Hat,811
21671,4/18/2018,Sweden,KaggleRama,Sticker,175
21672,4/19/2018,Finland,KaggleMart,Mug,186
21673,4/19/2018,Finland,KaggleMart,Hat,406
21674,4/19/2018,Finland,KaggleMart,Sticker,98
21675,4/19/2018,Finland,KaggleRama,Mug,318
21676,4/19/2018,Finland,KaggleRama,Hat,713
21677,4/19/2018,Finland,KaggleRama,Sticker,186
21678,4/19/2018,Norway,KaggleMart,Mug,312
21679,4/19/2018,Norway,KaggleMart,Hat,729
21680,4/19/2018,Norway,KaggleMart,Sticker,168
21681,4/19/2018,Norway,KaggleRama,Mug,560
21682,4/19/2018,Norway,KaggleRama,Hat,1295
21683,4/19/2018,Norway,KaggleRama,Sticker,326
21684,4/19/2018,Sweden,KaggleMart,Mug,213
21685,4/19/2018,Sweden,KaggleMart,Hat,469
21686,4/19/2018,Sweden,KaggleMart,Sticker,112
21687,4/19/2018,Sweden,KaggleRama,Mug,375
21688,4/19/2018,Sweden,KaggleRama,Hat,820
21689,4/19/2018,Sweden,KaggleRama,Sticker,206
21690,4/20/2018,Finland,KaggleMart,Mug,212
21691,4/20/2018,Finland,KaggleMart,Hat,437
21692,4/20/2018,Finland,KaggleMart,Sticker,102
21693,4/20/2018,Finland,KaggleRama,Mug,364
21694,4/20/2018,Finland,KaggleRama,Hat,844
21695,4/20/2018,Finland,KaggleRama,Sticker,174
21696,4/20/2018,Norway,KaggleMart,Mug,332
21697,4/20/2018,Norway,KaggleMart,Hat,786
21698,4/20/2018,Norway,KaggleMart,Sticker,179
21699,4/20/2018,Norway,KaggleRama,Mug,566
21700,4/20/2018,Norway,KaggleRama,Hat,1386
21701,4/20/2018,Norway,KaggleRama,Sticker,320
21702,4/20/2018,Sweden,KaggleMart,Mug,212
21703,4/20/2018,Sweden,KaggleMart,Hat,511
21704,4/20/2018,Sweden,KaggleMart,Sticker,121
21705,4/20/2018,Sweden,KaggleRama,Mug,363
21706,4/20/2018,Sweden,KaggleRama,Hat,898
21707,4/20/2018,Sweden,KaggleRama,Sticker,200
21708,4/21/2018,Finland,KaggleMart,Mug,229
21709,4/21/2018,Finland,KaggleMart,Hat,529
21710,4/21/2018,Finland,KaggleMart,Sticker,130
21711,4/21/2018,Finland,KaggleRama,Mug,426
21712,4/21/2018,Finland,KaggleRama,Hat,984
21713,4/21/2018,Finland,KaggleRama,Sticker,222
21714,4/21/2018,Norway,KaggleMart,Mug,451
21715,4/21/2018,Norway,KaggleMart,Hat,902
21716,4/21/2018,Norway,KaggleMart,Sticker,216
21717,4/21/2018,Norway,KaggleRama,Mug,702
21718,4/21/2018,Norway,KaggleRama,Hat,1488
21719,4/21/2018,Norway,KaggleRama,Sticker,361
21720,4/21/2018,Sweden,KaggleMart,Mug,235
21721,4/21/2018,Sweden,KaggleMart,Hat,574
21722,4/21/2018,Sweden,KaggleMart,Sticker,143
21723,4/21/2018,Sweden,KaggleRama,Mug,459
21724,4/21/2018,Sweden,KaggleRama,Hat,882
21725,4/21/2018,Sweden,KaggleRama,Sticker,230
21726,4/22/2018,Finland,KaggleMart,Mug,243
21727,4/22/2018,Finland,KaggleMart,Hat,555
21728,4/22/2018,Finland,KaggleMart,Sticker,118
21729,4/22/2018,Finland,KaggleRama,Mug,396
21730,4/22/2018,Finland,KaggleRama,Hat,948
21731,4/22/2018,Finland,KaggleRama,Sticker,214
21732,4/22/2018,Norway,KaggleMart,Mug,401
21733,4/22/2018,Norway,KaggleMart,Hat,935
21734,4/22/2018,Norway,KaggleMart,Sticker,210
21735,4/22/2018,Norway,KaggleRama,Mug,631
21736,4/22/2018,Norway,KaggleRama,Hat,1474
21737,4/22/2018,Norway,KaggleRama,Sticker,405
21738,4/22/2018,Sweden,KaggleMart,Mug,258
21739,4/22/2018,Sweden,KaggleMart,Hat,527
21740,4/22/2018,Sweden,KaggleMart,Sticker,127
21741,4/22/2018,Sweden,KaggleRama,Mug,448
21742,4/22/2018,Sweden,KaggleRama,Hat,1077
21743,4/22/2018,Sweden,KaggleRama,Sticker,237
21744,4/23/2018,Finland,KaggleMart,Mug,190
21745,4/23/2018,Finland,KaggleMart,Hat,401
21746,4/23/2018,Finland,KaggleMart,Sticker,104
21747,4/23/2018,Finland,KaggleRama,Mug,354
21748,4/23/2018,Finland,KaggleRama,Hat,760
21749,4/23/2018,Finland,KaggleRama,Sticker,184
21750,4/23/2018,Norway,KaggleMart,Mug,330
21751,4/23/2018,Norway,KaggleMart,Hat,766
21752,4/23/2018,Norway,KaggleMart,Sticker,174
21753,4/23/2018,Norway,KaggleRama,Mug,588
21754,4/23/2018,Norway,KaggleRama,Hat,1255
21755,4/23/2018,Norway,KaggleRama,Sticker,281
21756,4/23/2018,Sweden,KaggleMart,Mug,202
21757,4/23/2018,Sweden,KaggleMart,Hat,480
21758,4/23/2018,Sweden,KaggleMart,Sticker,113
21759,4/23/2018,Sweden,KaggleRama,Mug,343
21760,4/23/2018,Sweden,KaggleRama,Hat,775
21761,4/23/2018,Sweden,KaggleRama,Sticker,193
21762,4/24/2018,Finland,KaggleMart,Mug,204
21763,4/24/2018,Finland,KaggleMart,Hat,436
21764,4/24/2018,Finland,KaggleMart,Sticker,102
21765,4/24/2018,Finland,KaggleRama,Mug,318
21766,4/24/2018,Finland,KaggleRama,Hat,697
21767,4/24/2018,Finland,KaggleRama,Sticker,172
21768,4/24/2018,Norway,KaggleMart,Mug,327
21769,4/24/2018,Norway,KaggleMart,Hat,704
21770,4/24/2018,Norway,KaggleMart,Sticker,182
21771,4/24/2018,Norway,KaggleRama,Mug,552
21772,4/24/2018,Norway,KaggleRama,Hat,1294
21773,4/24/2018,Norway,KaggleRama,Sticker,285
21774,4/24/2018,Sweden,KaggleMart,Mug,216
21775,4/24/2018,Sweden,KaggleMart,Hat,451
21776,4/24/2018,Sweden,KaggleMart,Sticker,103
21777,4/24/2018,Sweden,KaggleRama,Mug,347
21778,4/24/2018,Sweden,KaggleRama,Hat,773
21779,4/24/2018,Sweden,KaggleRama,Sticker,202
21780,4/25/2018,Finland,KaggleMart,Mug,186
21781,4/25/2018,Finland,KaggleMart,Hat,406
21782,4/25/2018,Finland,KaggleMart,Sticker,103
21783,4/25/2018,Finland,KaggleRama,Mug,337
21784,4/25/2018,Finland,KaggleRama,Hat,758
21785,4/25/2018,Finland,KaggleRama,Sticker,176
21786,4/25/2018,Norway,KaggleMart,Mug,295
21787,4/25/2018,Norway,KaggleMart,Hat,707
21788,4/25/2018,Norway,KaggleMart,Sticker,175
21789,4/25/2018,Norway,KaggleRama,Mug,536
21790,4/25/2018,Norway,KaggleRama,Hat,1277
21791,4/25/2018,Norway,KaggleRama,Sticker,286
21792,4/25/2018,Sweden,KaggleMart,Mug,219
21793,4/25/2018,Sweden,KaggleMart,Hat,481
21794,4/25/2018,Sweden,KaggleMart,Sticker,101
21795,4/25/2018,Sweden,KaggleRama,Mug,390
21796,4/25/2018,Sweden,KaggleRama,Hat,811
21797,4/25/2018,Sweden,KaggleRama,Sticker,186
21798,4/26/2018,Finland,KaggleMart,Mug,167
21799,4/26/2018,Finland,KaggleMart,Hat,459
21800,4/26/2018,Finland,KaggleMart,Sticker,113
21801,4/26/2018,Finland,KaggleRama,Mug,326
21802,4/26/2018,Finland,KaggleRama,Hat,752
21803,4/26/2018,Finland,KaggleRama,Sticker,164
21804,4/26/2018,Norway,KaggleMart,Mug,308
21805,4/26/2018,Norway,KaggleMart,Hat,649
21806,4/26/2018,Norway,KaggleMart,Sticker,156
21807,4/26/2018,Norway,KaggleRama,Mug,542
21808,4/26/2018,Norway,KaggleRama,Hat,1187
21809,4/26/2018,Norway,KaggleRama,Sticker,303
21810,4/26/2018,Sweden,KaggleMart,Mug,220
21811,4/26/2018,Sweden,KaggleMart,Hat,503
21812,4/26/2018,Sweden,KaggleMart,Sticker,109
21813,4/26/2018,Sweden,KaggleRama,Mug,323
21814,4/26/2018,Sweden,KaggleRama,Hat,808
21815,4/26/2018,Sweden,KaggleRama,Sticker,189
21816,4/27/2018,Finland,KaggleMart,Mug,201
21817,4/27/2018,Finland,KaggleMart,Hat,409
21818,4/27/2018,Finland,KaggleMart,Sticker,103
21819,4/27/2018,Finland,KaggleRama,Mug,328
21820,4/27/2018,Finland,KaggleRama,Hat,738
21821,4/27/2018,Finland,KaggleRama,Sticker,180
21822,4/27/2018,Norway,KaggleMart,Mug,326
21823,4/27/2018,Norway,KaggleMart,Hat,641
21824,4/27/2018,Norway,KaggleMart,Sticker,172
21825,4/27/2018,Norway,KaggleRama,Mug,537
21826,4/27/2018,Norway,KaggleRama,Hat,1323
21827,4/27/2018,Norway,KaggleRama,Sticker,296
21828,4/27/2018,Sweden,KaggleMart,Mug,211
21829,4/27/2018,Sweden,KaggleMart,Hat,485
21830,4/27/2018,Sweden,KaggleMart,Sticker,129
21831,4/27/2018,Sweden,KaggleRama,Mug,357
21832,4/27/2018,Sweden,KaggleRama,Hat,854
21833,4/27/2018,Sweden,KaggleRama,Sticker,193
21834,4/28/2018,Finland,KaggleMart,Mug,237
21835,4/28/2018,Finland,KaggleMart,Hat,571
21836,4/28/2018,Finland,KaggleMart,Sticker,131
21837,4/28/2018,Finland,KaggleRama,Mug,393
21838,4/28/2018,Finland,KaggleRama,Hat,891
21839,4/28/2018,Finland,KaggleRama,Sticker,216
21840,4/28/2018,Norway,KaggleMart,Mug,392
21841,4/28/2018,Norway,KaggleMart,Hat,862
21842,4/28/2018,Norway,KaggleMart,Sticker,206
21843,4/28/2018,Norway,KaggleRama,Mug,735
21844,4/28/2018,Norway,KaggleRama,Hat,1623
21845,4/28/2018,Norway,KaggleRama,Sticker,393
21846,4/28/2018,Sweden,KaggleMart,Mug,253
21847,4/28/2018,Sweden,KaggleMart,Hat,613
21848,4/28/2018,Sweden,KaggleMart,Sticker,140
21849,4/28/2018,Sweden,KaggleRama,Mug,470
21850,4/28/2018,Sweden,KaggleRama,Hat,1008
21851,4/28/2018,Sweden,KaggleRama,Sticker,260
21852,4/29/2018,Finland,KaggleMart,Mug,260
21853,4/29/2018,Finland,KaggleMart,Hat,501
21854,4/29/2018,Finland,KaggleMart,Sticker,129
21855,4/29/2018,Finland,KaggleRama,Mug,414
21856,4/29/2018,Finland,KaggleRama,Hat,916
21857,4/29/2018,Finland,KaggleRama,Sticker,214
21858,4/29/2018,Norway,KaggleMart,Mug,372
21859,4/29/2018,Norway,KaggleMart,Hat,864
21860,4/29/2018,Norway,KaggleMart,Sticker,226
21861,4/29/2018,Norway,KaggleRama,Mug,702
21862,4/29/2018,Norway,KaggleRama,Hat,1567
21863,4/29/2018,Norway,KaggleRama,Sticker,359
21864,4/29/2018,Sweden,KaggleMart,Mug,247
21865,4/29/2018,Sweden,KaggleMart,Hat,626
21866,4/29/2018,Sweden,KaggleMart,Sticker,140
21867,4/29/2018,Sweden,KaggleRama,Mug,414
21868,4/29/2018,Sweden,KaggleRama,Hat,887
21869,4/29/2018,Sweden,KaggleRama,Sticker,208
21870,4/30/2018,Finland,KaggleMart,Mug,190
21871,4/30/2018,Finland,KaggleMart,Hat,409
21872,4/30/2018,Finland,KaggleMart,Sticker,97
21873,4/30/2018,Finland,KaggleRama,Mug,326
21874,4/30/2018,Finland,KaggleRama,Hat,755
21875,4/30/2018,Finland,KaggleRama,Sticker,181
21876,4/30/2018,Norway,KaggleMart,Mug,318
21877,4/30/2018,Norway,KaggleMart,Hat,729
21878,4/30/2018,Norway,KaggleMart,Sticker,151
21879,4/30/2018,Norway,KaggleRama,Mug,539
21880,4/30/2018,Norway,KaggleRama,Hat,1151
21881,4/30/2018,Norway,KaggleRama,Sticker,307
21882,4/30/2018,Sweden,KaggleMart,Mug,216
21883,4/30/2018,Sweden,KaggleMart,Hat,468
21884,4/30/2018,Sweden,KaggleMart,Sticker,111
21885,4/30/2018,Sweden,KaggleRama,Mug,363
21886,4/30/2018,Sweden,KaggleRama,Hat,856
21887,4/30/2018,Sweden,KaggleRama,Sticker,188
21888,5/1/2018,Finland,KaggleMart,Mug,189
21889,5/1/2018,Finland,KaggleMart,Hat,453
21890,5/1/2018,Finland,KaggleMart,Sticker,106
21891,5/1/2018,Finland,KaggleRama,Mug,328
21892,5/1/2018,Finland,KaggleRama,Hat,669
21893,5/1/2018,Finland,KaggleRama,Sticker,181
21894,5/1/2018,Norway,KaggleMart,Mug,332
21895,5/1/2018,Norway,KaggleMart,Hat,727
21896,5/1/2018,Norway,KaggleMart,Sticker,188
21897,5/1/2018,Norway,KaggleRama,Mug,521
21898,5/1/2018,Norway,KaggleRama,Hat,1213
21899,5/1/2018,Norway,KaggleRama,Sticker,300
21900,5/1/2018,Sweden,KaggleMart,Mug,202
21901,5/1/2018,Sweden,KaggleMart,Hat,480
21902,5/1/2018,Sweden,KaggleMart,Sticker,112
21903,5/1/2018,Sweden,KaggleRama,Mug,327
21904,5/1/2018,Sweden,KaggleRama,Hat,803
21905,5/1/2018,Sweden,KaggleRama,Sticker,196
21906,5/2/2018,Finland,KaggleMart,Mug,209
21907,5/2/2018,Finland,KaggleMart,Hat,441
21908,5/2/2018,Finland,KaggleMart,Sticker,112
21909,5/2/2018,Finland,KaggleRama,Mug,311
21910,5/2/2018,Finland,KaggleRama,Hat,771
21911,5/2/2018,Finland,KaggleRama,Sticker,195
21912,5/2/2018,Norway,KaggleMart,Mug,303
21913,5/2/2018,Norway,KaggleMart,Hat,734
21914,5/2/2018,Norway,KaggleMart,Sticker,171
21915,5/2/2018,Norway,KaggleRama,Mug,525
21916,5/2/2018,Norway,KaggleRama,Hat,1266
21917,5/2/2018,Norway,KaggleRama,Sticker,300
21918,5/2/2018,Sweden,KaggleMart,Mug,224
21919,5/2/2018,Sweden,KaggleMart,Hat,503
21920,5/2/2018,Sweden,KaggleMart,Sticker,126
21921,5/2/2018,Sweden,KaggleRama,Mug,387
21922,5/2/2018,Sweden,KaggleRama,Hat,832
21923,5/2/2018,Sweden,KaggleRama,Sticker,188
21924,5/3/2018,Finland,KaggleMart,Mug,226
21925,5/3/2018,Finland,KaggleMart,Hat,465
21926,5/3/2018,Finland,KaggleMart,Sticker,113
21927,5/3/2018,Finland,KaggleRama,Mug,321
21928,5/3/2018,Finland,KaggleRama,Hat,880
21929,5/3/2018,Finland,KaggleRama,Sticker,185
21930,5/3/2018,Norway,KaggleMart,Mug,352
21931,5/3/2018,Norway,KaggleMart,Hat,753
21932,5/3/2018,Norway,KaggleMart,Sticker,168
21933,5/3/2018,Norway,KaggleRama,Mug,631
21934,5/3/2018,Norway,KaggleRama,Hat,1355
21935,5/3/2018,Norway,KaggleRama,Sticker,326
21936,5/3/2018,Sweden,KaggleMart,Mug,208
21937,5/3/2018,Sweden,KaggleMart,Hat,487
21938,5/3/2018,Sweden,KaggleMart,Sticker,118
21939,5/3/2018,Sweden,KaggleRama,Mug,395
21940,5/3/2018,Sweden,KaggleRama,Hat,867
21941,5/3/2018,Sweden,KaggleRama,Sticker,190
21942,5/4/2018,Finland,KaggleMart,Mug,225
21943,5/4/2018,Finland,KaggleMart,Hat,474
21944,5/4/2018,Finland,KaggleMart,Sticker,121
21945,5/4/2018,Finland,KaggleRama,Mug,399
21946,5/4/2018,Finland,KaggleRama,Hat,880
21947,5/4/2018,Finland,KaggleRama,Sticker,222
21948,5/4/2018,Norway,KaggleMart,Mug,364
21949,5/4/2018,Norway,KaggleMart,Hat,755
21950,5/4/2018,Norway,KaggleMart,Sticker,207
21951,5/4/2018,Norway,KaggleRama,Mug,620
21952,5/4/2018,Norway,KaggleRama,Hat,1387
21953,5/4/2018,Norway,KaggleRama,Sticker,360
21954,5/4/2018,Sweden,KaggleMart,Mug,244
21955,5/4/2018,Sweden,KaggleMart,Hat,565
21956,5/4/2018,Sweden,KaggleMart,Sticker,138
